net,length_um
mprj_io_inp_dis[10],14.43
net9270,14.43
net3485,14.425
net10602,14.425
_00151_,14.42
_05311_,14.42
_08682_,14.42
_10139_,14.42
_10211_,14.42
_11773_,14.42
_13331_,14.42
_14018_,14.42
_14636_,14.42
_15041_,14.42
_15110_,14.42
_15157_,14.42
_15286_,14.42
soc.core.VexRiscv.lastStagePc\[9\],14.42
soc.core.uart_phy_tx_phase\[17\],14.42
net5999,14.42
net9377,14.42
net9755,14.42
net10229,14.42
net10851,14.42
_01765_,14.4
_07648_,14.4
_08870_,14.4
_09441_,14.4
_13489_,14.4
_14388_,14.4
net3304,14.385
net4734,14.385
net5062,14.385
net6744,14.385
net8764,14.385
_01230_,14.38
_02386_,14.38
_06170_,14.38
_07991_,14.38
_09567_,14.38
_10246_,14.38
_10912_,14.38
_11051_,14.38
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[5\]\[17\],14.38
soc.core.mgmtsoc_master_rx_fifo_source_payload_data\[4\],14.38
net4356,14.38
net5688,14.38
net10370,14.38
net11826,14.38
net12855,14.38
net2633,14.38
net10372,14.375
_00158_,14.36
_01876_,14.36
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[10\]\[14\],14.36
net7685,14.36
net8056,14.36
net9024,14.36
net4516,14.345
net9753,14.345
_00933_,14.34
_01066_,14.34
_01341_,14.34
_01641_,14.34
_01908_,14.34
_02453_,14.34
_03227_,14.34
_04046_,14.34
_05375_,14.34
_05825_,14.34
_07461_,14.34
_10964_,14.34
_12642_,14.34
_15272_,14.34
net104,14.34
net5186,14.34
net7759,14.34
net9180,14.34
net10999,14.34
net10760,14.335
_00806_,14.32
_02051_,14.32
_08419_,14.32
_11060_,14.32
net4758,14.32
net6554,14.32
net7028,14.32
net5809,14.315
net3240,14.305
net5574,14.305
net6444,14.305
net6585,14.305
net7263,14.305
net10408,14.305
_00216_,14.3
_02136_,14.3
_05341_,14.3
_05539_,14.3
_05585_,14.3
_05631_,14.3
_05998_,14.3
_08608_,14.3
_09026_,14.3
_13318_,14.3
_14329_,14.3
_15021_,14.3
net88,14.3
clknet_leaf_767_mgmt_buffers.caravel_clk,14.3
net6028,14.3
net6210,14.3
net8334,14.3
net9915,14.3
net8930,14.295
net6941,14.285
net9200,14.285
_01165_,14.28
gpio_control_bidir_1\[0\].gpio_slow_sel,14.28
net6417,14.28
net6509,14.28
net7794,14.28
net8340,14.28
net13085,14.27
net13078,14.27
net13113,14.27
net6124,14.265
net6409,14.265
_01352_,14.26
_01780_,14.26
_02085_,14.26
_04707_,14.26
_05623_,14.26
_05800_,14.26
_05893_,14.26
_09076_,14.26
_10994_,14.26
_13513_,14.26
_14731_,14.26
_15121_,14.26
pll.ringosc.dstage\[3\].id.out,14.26
clknet_leaf_242_mgmt_buffers.caravel_clk,14.26
net6872,14.26
net7304,14.26
net9237,14.26
net7566,14.245
net8082,14.245
net8806,14.245
_00789_,14.24
soc.core.mgmtsoc_master_rx_fifo_source_payload_data\[22\],14.24
net5049,14.24
net10029,14.24
_09767_,14.225
net5955,14.225
_05525_,14.22
_05749_,14.22
_05771_,14.22
_08681_,14.22
_11807_,14.22
_13171_,14.22
net3977,14.22
net8852,14.22
net11768,14.22
net7427,14.215
net6209,14.205
net7706,14.205
_02166_,14.2
_03138_,14.2
_05592_,14.2
soc.core.VexRiscv.RegFilePlugin_regFile\[13\]\[15\],14.2
net3243,14.2
net4832,14.2
net5188,14.2
net8114,14.2
net8159,14.2
net9205,14.195
_05572_,14.19
_05821_,14.18
_11058_,14.18
_11558_,14.18
_15112_,14.18
net5190,14.18
net4635,14.165
net5895,14.165
net6927,14.165
net7817,14.165
net8183,14.165
gpio_control_bidir_2\[0\].gpio_ib_mode_sel,14.16
gpio_control_in_1a\[1\].gpio_ana_en,14.16
soc.core.VexRiscv.RegFilePlugin_regFile\[6\]\[3\],14.16
net10593,14.16
net11140,14.155
_08907_,14.145
_10259_,14.145
net7680,14.145
net8521,14.145
_00355_,14.14
_01433_,14.14
_07444_,14.14
_09086_,14.14
_09318_,14.14
_12550_,14.14
_14478_,14.14
net4404,14.14
net9013,14.14
net10049,14.14
net11561,14.14
net2631,14.14
net13159,14.14
_09259_,14.125
net4585,14.125
net9637,14.125
_01044_,14.12
_06884_,14.12
_07814_,14.12
_08023_,14.12
_10065_,14.12
_13790_,14.12
gpio_control_in_2\[9\].gpio_outenb,14.12
pll.ringosc.dstage\[11\].id.d2,14.12
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[12\]\[10\],14.12
soc.core.VexRiscv.execute_LightShifterPlugin_amplitudeReg\[0\],14.12
soc.core.mgmtsoc_value_status\[30\],14.12
net6590,14.12
net7098,14.12
net7150,14.12
net9280,14.12
net10812,14.12
net11427,14.12
net12254,14.12
net8598,14.105
net9943,14.105
_00543_,14.1
_09390_,14.1
_14491_,14.1
soc.core.multiregimpl96_regs0,14.1
net6106,14.1
net9740,14.095
net4762,14.085
net7165,14.085
net8504,14.085
_04117_,14.08
_05996_,14.08
_08928_,14.08
_09414_,14.08
_10855_,14.08
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[11\]\[29\],14.08
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[6\]\[28\],14.08
soc.core.mgmtsoc_litespisdrphycore_sr_in\[12\],14.08
soc.core.spi_master_cs_storage\[2\],14.08
net3713,14.08
net7660,14.08
net8669,14.08
net11178,14.08
net2685,14.08
_11761_,14.075
_00154_,14.065
_07203_,14.065
_09657_,14.065
net4748,14.065
_00548_,14.06
_01941_,14.06
_07819_,14.06
_11744_,14.06
soc.core.VexRiscv.BranchPlugin_branchExceptionPort_payload_badAddr\[18\],14.06
soc.core.la_ien_storage\[124\],14.06
net6833,14.06
net12437,14.06
net3203,14.055
net10380,14.055
net10386,14.055
net6370,14.045
_00146_,14.04
_01974_,14.04
_02736_,14.04
_04196_,14.04
_04200_,14.04
_05323_,14.04
_07996_,14.04
_08804_,14.04
_08836_,14.04
_09260_,14.04
_12647_,14.04
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[3\]\[22\],14.04
soc.core.mgmtsoc_master_phyconfig_storage\[0\],14.04
net4037,14.04
net5317,14.04
net5881,14.04
net6440,14.04
net8964,14.04
net10849,14.04
net11465,14.04
net12307,14.04
net13065,14.03
net13075,14.03
net13063,14.03
net6795,14.025
_00694_,14.02
_06891_,14.02
_10341_,14.02
_12876_,14.02
_13492_,14.02
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[3\]\[13\],14.02
soc.core.la_ien_storage\[23\],14.02
net6127,14.02
net10584,14.02
_05240_,14.01
mprj_io_holdover[3],14.01
net2868,14.005
net4904,14.005
net4941,14.005
net5749,14.005
net7686,14.005
net7819,14.005
net7967,14.005
net10022,14.005
_01536_,14
_05261_,14
_05309_,14
_05713_,14
_06814_,14
_07406_,14
_07457_,14
_07741_,14
_07866_,14
_08132_,14
_08418_,14
_09280_,14
_10600_,14
_10717_,14
_12610_,14
soc.core.VexRiscv.CsrPlugin_exceptionPortCtrl_exceptionContext_badAddr\[26\],14
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[14\]\[16\],14
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[6\]\[29\],14
soc.core.VexRiscv.memory_to_writeBack_REGFILE_WRITE_DATA\[16\],14
soc.core.interface3_bank_bus_dat_r\[14\],14
soc.core.mgmtsoc_vexriscv_i_cmd_payload_data\[8\],14
soc.core.uart_pending_r\[1\],14
net5628,14
net5845,14
net7802,14
net8390,14
net9340,14
net11444,14
net11632,14
net9759,13.985
_01651_,13.98
_06096_,13.98
net4884,13.965
net6863,13.965
net7411,13.965
_00241_,13.96
_00349_,13.96
_01539_,13.96
_01711_,13.96
_01889_,13.96
_03015_,13.96
_04731_,13.96
_05649_,13.96
_05824_,13.96
_06486_,13.96
_07014_,13.96
_07512_,13.96
_07657_,13.96
_07959_,13.96
_08024_,13.96
_08982_,13.96
_09267_,13.96
_09293_,13.96
_09474_,13.96
_10208_,13.96
_11854_,13.96
_13309_,13.96
_13904_,13.96
_14572_,13.96
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[5\]\[26\],13.96
soc.core.VexRiscv._zz_execute_SRC2\[24\],13.96
soc.core.mgmtsoc_litespisdrphycore_sr_in\[22\],13.96
net5257,13.96
net5354,13.96
net8464,13.96
net9245,13.96
net12357,13.96
net12799,13.96
net8578,13.955
_05172_,13.95
net4596,13.945
_06151_,13.94
_07841_,13.94
_08204_,13.94
_09304_,13.94
_10247_,13.94
net13082,13.94
clknet_leaf_646_mgmt_buffers.caravel_clk,13.94
net9646,13.94
_08445_,13.935
net10764,13.935
net13073,13.93
net13076,13.93
net5285,13.925
net5391,13.925
net5552,13.925
net6366,13.925
net7417,13.925
_05213_,13.92
_05215_,13.92
_05357_,13.92
_05437_,13.92
_08345_,13.92
_11038_,13.92
soc.core.VexRiscv.lastStagePc\[18\],13.92
soc.core.uart_phy_rx_phase\[29\],13.92
net125,13.92
net5000,13.92
net5138,13.92
net9698,13.92
net4458,13.905
net11961,13.905
_00401_,13.9
_00421_,13.9
_02598_,13.9
_08090_,13.9
_12285_,13.9
_12453_,13.9
_13495_,13.9
_13496_,13.9
soc.core.dbg_uart_cmd\[3\],13.9
net6340,13.9
net8077,13.9
net9211,13.9
net10410,13.895
net6496,13.885
net10612,13.885
_01811_,13.88
_06132_,13.88
_08189_,13.88
_13307_,13.88
_15152_,13.88
_15156_,13.88
_15250_,13.88
net256,13.88
net3094,13.88
net3950,13.88
net5567,13.88
net5700,13.88
net10466,13.88
net12143,13.88
net12164,13.88
_04141_,13.86
_05444_,13.86
_07469_,13.86
_12284_,13.86
net5461,13.845
net5507,13.845
net7085,13.845
net11385,13.845
_02321_,13.84
_02909_,13.84
_05131_,13.84
_05465_,13.84
_05687_,13.84
_08426_,13.84
_08576_,13.84
_10145_,13.84
_10545_,13.84
_10787_,13.84
_11840_,13.84
_12596_,13.84
_14554_,13.84
net120,13.84
net3143,13.84
net4503,13.84
net6244,13.84
net9655,13.84
net12186,13.84
net4589,13.825
net6031,13.825
_00951_,13.82
_02129_,13.82
net3346,13.82
net6334,13.82
net8218,13.82
_07197_,13.815
net4797,13.805
net7887,13.805
net8066,13.805
net9352,13.805
_15273_,13.8
pll.ringosc.dstage\[10\].id.ts,13.8
soc.core.uart_phy_rx_phase\[16\],13.8
net4926,13.8
net5765,13.8
net6361,13.8
net6616,13.8
net7422,13.8
net7474,13.8
net7703,13.8
net9373,13.8
net10564,13.8
_01832_,13.78
_02410_,13.78
_04137_,13.78
_04169_,13.78
_04627_,13.78
_14797_,13.78
net4912,13.78
net6332,13.78
net7099,13.78
_08302_,13.765
net4949,13.765
_03371_,13.76
_05753_,13.76
_05806_,13.76
_06076_,13.76
_07624_,13.76
_15069_,13.76
_15220_,13.76
net4822,13.76
net5863,13.76
net6256,13.76
net8769,13.76
net9069,13.76
net3307,13.755
net4518,13.745
net6233,13.745
_01796_,13.74
_03781_,13.74
gpio_control_in_2\[6\].gpio_outenb,13.74
soc.core.storage_1\[6\]\[4\],13.74
net5587,13.74
net7144,13.74
net8186,13.74
net11014,13.74
net12295,13.74
net7499,13.725
net8120,13.725
_02440_,13.72
_05470_,13.72
_05778_,13.72
_05845_,13.72
_05859_,13.72
_11055_,13.72
_15185_,13.72
net8388,13.72
net9587,13.72
net11487,13.72
net4965,13.715
_10136_,13.705
net2907,13.705
net7933,13.705
net8556,13.705
net11276,13.705
_00532_,13.7
gpio_control_in_1a\[1\].gpio_slow_sel,13.7
net5718,13.7
_00244_,13.68
_02890_,13.68
_05453_,13.68
_05537_,13.68
_06448_,13.68
_09479_,13.68
_10643_,13.68
_11733_,13.68
net5042,13.68
net9015,13.68
net9052,13.68
net11455,13.68
net11763,13.68
net12371,13.68
net4020,13.675
net7485,13.675
mprj_io_dm[5],13.67
net6294,13.665
_00044_,13.66
_00452_,13.66
_00617_,13.66
_00770_,13.66
_01164_,13.66
_02297_,13.66
_06519_,13.66
_06566_,13.66
_06982_,13.66
_07707_,13.66
_13499_,13.66
_13745_,13.66
_13800_,13.66
_15265_,13.66
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[12\]\[22\],13.66
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[8\]\[12\],13.66
soc.core.VexRiscv.RegFilePlugin_regFile\[24\]\[15\],13.66
soc.core.dbg_uart_rx_data\[5\],13.66
net5808,13.66
net11275,13.66
net11628,13.66
net2645,13.66
net13176,13.66
_09012_,13.645
net5616,13.645
net5778,13.645
_01079_,13.64
net8658,13.635
_09779_,13.625
net7965,13.625
net8262,13.625
_05243_,13.62
_06017_,13.62
_07507_,13.62
_09555_,13.62
_09855_,13.62
_10293_,13.62
_10345_,13.62
_12819_,13.62
_14955_,13.62
soc.core.VexRiscv.CsrPlugin_selfException_payload_badAddr\[1\],13.62
soc.core.int_rst,13.62
soc.core.mgmtsoc_reset_re,13.62
net6086,13.62
net8113,13.62
net9470,13.62
_09558_,13.6
_11474_,13.6
mgmt_buffers.mprj_logic1\[336\],13.6
net5935,13.585
net6316,13.585
net6376,13.585
net6776,13.585
net8617,13.585
net8732,13.585
net9326,13.585
_04144_,13.58
_06196_,13.58
_08019_,13.58
_10169_,13.58
_13251_,13.58
gpio_control_in_1a\[1\].gpio_ana_pol,13.58
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[12\]\[21\],13.58
soc.core.VexRiscv.RegFilePlugin_regFile\[28\]\[21\],13.58
soc.core.VexRiscv.execute_to_memory_BRANCH_DO,13.58
soc.core.VexRiscv.execute_to_memory_PC\[15\],13.58
soc.core.VexRiscv.execute_to_memory_PC\[26\],13.58
soc.core.mgmtsoc_litespisdrphycore_sr_in\[26\],13.58
soc.core.spi_master_mosi_storage\[4\],13.58
net7799,13.58
net12471,13.58
net12693,13.58
_00623_,13.56
_02805_,13.56
_09400_,13.56
_09491_,13.56
_09685_,13.56
_09961_,13.56
soc.core.VexRiscv.DebugPlugin_busReadDataReg\[19\],13.56
soc.core.VexRiscv.RegFilePlugin_regFile\[5\]\[12\],13.56
soc.core.la_ien_storage\[44\],13.56
soc.core.la_ien_storage\[46\],13.56
soc.core.mgmtsoc_scratch_storage\[3\],13.56
net5340,13.56
_01837_,13.54
_02804_,13.54
_04051_,13.54
_05029_,13.54
_05403_,13.54
_06443_,13.54
_07643_,13.54
_07745_,13.54
_07964_,13.54
_08323_,13.54
_09813_,13.54
_10074_,13.54
_10201_,13.54
_10953_,13.54
_13850_,13.54
_13937_,13.54
_14839_,13.54
soc.core.VexRiscv.DebugPlugin_busReadDataReg\[28\],13.54
soc.core.mgmtsoc_reload_storage\[20\],13.54
net4990,13.54
net5450,13.54
net5580,13.54
net5823,13.54
net6057,13.54
net6544,13.54
_08701_,13.525
_01456_,13.52
_06672_,13.52
_12638_,13.52
_14034_,13.52
soc.core.VexRiscv.dBusWishbone_DAT_MOSI\[0\],13.52
net6871,13.515
net9167,13.515
net10845,13.515
_09278_,13.505
net2957,13.505
net4781,13.505
net6456,13.505
_00489_,13.5
_00857_,13.5
_01907_,13.5
_02028_,13.5
_02873_,13.5
_02929_,13.5
_04559_,13.5
_07296_,13.5
_07520_,13.5
_08708_,13.5
_09743_,13.5
_09782_,13.5
_10269_,13.5
_10367_,13.5
_11760_,13.5
_11926_,13.5
_12451_,13.5
_13314_,13.5
_13479_,13.5
_13881_,13.5
_14553_,13.5
_15029_,13.5
_15200_,13.5
_15241_,13.5
pll.ringosc.dstage\[10\].id.in,13.5
soc.core.VexRiscv.RegFilePlugin_regFile\[23\]\[3\],13.5
soc.core.VexRiscv.execute_to_memory_PC\[18\],13.5
soc.core.mgmtsoc_litespisdrphycore_sr_in\[28\],13.5
soc.core.mgmtsoc_reload_storage\[2\],13.5
soc.core.multiregimpl98_regs0,13.5
soc.core.uart_phy_tx_phase\[30\],13.5
net4055,13.5
net4299,13.5
net9226,13.5
net7401,13.495
_11700_,13.485
net5950,13.485
_01661_,13.48
_09478_,13.48
net3655,13.465
net5836,13.465
net7063,13.465
net8272,13.465
net8924,13.465
_03011_,13.46
_05621_,13.46
_05823_,13.46
_06080_,13.46
_06419_,13.46
_07825_,13.46
_08085_,13.46
_08333_,13.46
_08609_,13.46
_12458_,13.46
_13342_,13.46
net8306,13.46
net9594,13.46
net12841,13.46
net7714,13.455
_01735_,13.44
_02020_,13.44
_02695_,13.44
_04994_,13.44
_08761_,13.44
net4219,13.44
net4967,13.44
net5370,13.44
net5430,13.44
net6257,13.44
net7783,13.44
_00248_,13.42
_00686_,13.42
_00984_,13.42
_01233_,13.42
_01995_,13.42
_04027_,13.42
_04138_,13.42
_04554_,13.42
_05257_,13.42
_05764_,13.42
_07984_,13.42
_09522_,13.42
_13536_,13.42
_15081_,13.42
_15219_,13.42
soc.core.VexRiscv.RegFilePlugin_regFile\[26\]\[15\],13.42
net3048,13.42
net3239,13.42
net4371,13.42
net6708,13.42
net6859,13.42
net8157,13.42
net9814,13.42
net11371,13.42
_02201_,13.4
_02370_,13.4
_02902_,13.4
_08033_,13.4
gpio_control_in_1a\[5\].gpio_ana_en,13.4
net6273,13.4
net7607,13.4
net10580,13.4
net5031,13.395
net5271,13.385
net5804,13.385
net7415,13.385
net7572,13.385
net10462,13.385
_00435_,13.38
_01474_,13.38
_03135_,13.38
_03455_,13.38
_06090_,13.38
_08455_,13.38
_12809_,13.38
_15287_,13.38
net5660,13.38
net6307,13.38
net6436,13.38
net9858,13.38
_08833_,13.375
net3266,13.365
net3986,13.365
net5994,13.365
net6756,13.365
_00693_,13.36
_07322_,13.36
_12861_,13.36
gpio_control_bidir_1\[1\].gpio_ana_sel,13.36
pll.ringosc.dstage\[7\].id.d1,13.36
net4024,13.36
net6276,13.36
net13064,13.35
net13066,13.35
net13067,13.35
_09049_,13.345
_01022_,13.34
_01499_,13.34
_05674_,13.34
_06156_,13.34
_07020_,13.34
_08384_,13.34
net123,13.34
net3611,13.34
net4960,13.34
net8378,13.34
net12125,13.34
net12192,13.34
net12762,13.34
mprj_io_analog_sel[5],13.33
mprj_io_dm[3],13.33
net6774,13.325
_00790_,13.32
_02937_,13.32
soc.core.VexRiscv._zz_execute_SRC2\[27\],13.32
net87,13.32
net252,13.32
net7392,13.32
net7496,13.32
net7945,13.32
net8002,13.32
net11577,13.32
net12399,13.32
net3513,13.305
net5315,13.305
_05275_,13.3
_05305_,13.3
_05826_,13.3
_08158_,13.3
_11530_,13.3
_12162_,13.3
net8271,13.3
net10682,13.295
net4666,13.285
_04061_,13.28
_04164_,13.28
_08232_,13.28
soc.core.mgmtsoc_load_storage\[1\],13.28
net3756,13.28
net5793,13.28
net8326,13.28
net9263,13.28
net12667,13.28
net12842,13.28
_05418_,13.27
net5331,13.265
net8772,13.265
_05953_,13.26
_05969_,13.26
_13364_,13.26
_13843_,13.26
_14483_,13.26
_15119_,13.26
_15138_,13.26
pll.ringosc.dstage\[3\].id.d2,13.26
soc.core.VexRiscv.RegFilePlugin_regFile\[15\]\[15\],13.26
net8763,13.26
net3979,13.255
net6625,13.255
net7365,13.255
_05712_,13.25
net3293,13.245
net3689,13.245
net6983,13.245
net9584,13.245
_01659_,13.24
net8989,13.235
net12017,13.225
_00185_,13.22
_00624_,13.22
_01960_,13.22
_02301_,13.22
_05829_,13.22
_05837_,13.22
_07453_,13.22
_08087_,13.22
_11458_,13.22
_11507_,13.22
_15172_,13.22
soc.core.VexRiscv.RegFilePlugin_regFile\[19\]\[12\],13.22
net3103,13.22
net6818,13.22
net12672,13.22
_00539_,13.2
_02745_,13.2
_03312_,13.2
_06263_,13.2
_06310_,13.2
_06743_,13.2
_07466_,13.2
_07490_,13.2
_07537_,13.2
_07777_,13.2
_09576_,13.2
_09688_,13.2
_12697_,13.2
_13289_,13.2
soc.core.VexRiscv.RegFilePlugin_regFile\[5\]\[6\],13.2
soc.core.VexRiscv.lastStageIsFiring,13.2
soc.core.dbg_uart_cmd\[6\],13.2
soc.core.multiregimpl31_regs0,13.2
soc.core.spi_master_miso_data\[5\],13.2
net4467,13.2
net5565,13.2
net5795,13.2
net8889,13.2
net8913,13.2
net10968,13.2
net12015,13.2
net13160,13.2
_07289_,13.185
_09009_,13.185
net7281,13.185
_05538_,13.18
_12008_,13.18
soc.core.VexRiscv.IBusCachedPlugin_cache.ways_0_tags\[0\]\[10\],13.18
net3637,13.18
net7762,13.175
net10666,13.175
_01231_,13.16
_01269_,13.16
_01293_,13.16
_06292_,13.16
_07995_,13.16
_12855_,13.16
soc.core.VexRiscv.lastStagePc\[20\],13.16
soc.core.mgmtsoc_master_phyconfig_storage\[21\],13.16
soc.core.mgmtsoc_vexriscv_i_cmd_payload_data\[27\],13.16
soc.core.storage_1\[3\]\[5\],13.16
net4646,13.16
net9354,13.16
net9804,13.16
net11292,13.16
net12191,13.16
net4993,13.145
_07415_,13.14
_13205_,13.14
_14239_,13.14
net4159,13.14
net10343,13.14
net8154,13.135
net6676,13.125
net7378,13.125
net9476,13.125
_06391_,13.12
_06462_,13.12
_06779_,13.12
_07465_,13.12
_09854_,13.12
mgmt_buffers.la_data_in_mprj_bar\[48\],13.12
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[10\]\[28\],13.12
soc.core.VexRiscv.IBusCachedPlugin_cache.ways_0_tags\[0\]\[17\],13.12
net8569,13.12
net9551,13.12
net9639,13.12
net11327,13.12
net12846,13.12
_05426_,13.11
_00402_,13.1
_01608_,13.1
_06694_,13.1
_09457_,13.1
_13048_,13.1
_13548_,13.1
_15104_,13.1
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[13\]\[28\],13.1
soc.core.dbg_uart_rx_data\[4\],13.1
soc.core.rs232phy_rs232phytx_next_state,13.1
_07324_,13.085
net4401,13.085
net6899,13.085
net7641,13.085
net8750,13.085
net9928,13.085
_06044_,13.08
_06771_,13.08
_06950_,13.08
_07420_,13.08
_07431_,13.08
_09386_,13.08
_09962_,13.08
_13632_,13.08
gpio_control_in_1a\[2\].gpio_ana_en,13.08
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[6\]\[17\],13.08
soc.core.VexRiscv.RegFilePlugin_regFile\[30\]\[5\],13.08
soc.core.VexRiscv.dBusWishbone_DAT_MOSI\[1\],13.08
soc.core.VexRiscv.dBusWishbone_DAT_MOSI\[22\],13.08
soc.core.spi_master_cs_storage\[4\],13.08
net89,13.08
clknet_leaf_739_mgmt_buffers.caravel_clk,13.08
net4076,13.08
net6286,13.08
net7070,13.08
net7114,13.08
net7987,13.08
net9342,13.08
net9490,13.08
net11005,13.08
net11151,13.08
net11461,13.08
net12077,13.08
net12708,13.08
net10210,13.075
net4931,13.065
_07950_,13.06
_10745_,13.06
net6766,13.045
net7813,13.045
net8177,13.045
net8187,13.045
net8887,13.045
_00527_,13.04
_05874_,13.04
_06118_,13.04
_07480_,13.04
_08180_,13.04
_10114_,13.04
_10632_,13.04
_10963_,13.04
_11947_,13.04
_12548_,13.04
_13000_,13.04
_13168_,13.04
_13308_,13.04
_13427_,13.04
_15327_,13.04
soc.core.uart_tx_fifo_consume\[1\],13.04
net2919,13.04
net3721,13.04
net6274,13.04
net9334,13.04
net9463,13.04
net11384,13.04
net11386,13.04
net11576,13.04
_00229_,13.02
_10519_,13.02
net13083,13.02
net13081,13.02
net13079,13.02
net13080,13.02
soc.core.VexRiscv.RegFilePlugin_regFile\[1\]\[10\],13.02
soc.core.dbg_uart_count\[8\],13.02
_11118_,13.015
net8389,13.015
_08927_,13.005
net4614,13.005
net5025,13.005
net5143,13.005
net7087,13.005
_05217_,13
_05857_,13
_08022_,13
_08675_,13
_10497_,13
_11115_,13
_12468_,13
_12832_,13
net103,13
clknet_leaf_766_mgmt_buffers.caravel_clk,13
net4834,13
net5061,13
net9287,13
_14020_,12.995
mprj_io_analog_pol[3],12.99
mprj_io_inp_dis[7],12.99
_00761_,12.98
_04159_,12.98
_05567_,12.98
_06550_,12.98
_08032_,12.98
_08707_,12.98
_10693_,12.98
soc.core.mgmtsoc_master_rx_fifo_source_payload_data\[31\],12.98
net6469,12.98
net6991,12.98
net7119,12.98
net6643,12.965
_00964_,12.96
_06421_,12.96
_08702_,12.96
_08783_,12.96
_12619_,12.96
_13938_,12.96
net99,12.96
net100,12.96
net2880,12.96
net6692,12.96
net7454,12.96
net7896,12.96
net8966,12.96
net9983,12.96
net12079,12.96
net12488,12.96
_00616_,12.94
_02024_,12.94
_15059_,12.94
soc.core.VexRiscv.RegFilePlugin_regFile\[15\]\[5\],12.94
net11377,12.94
net12505,12.94
net5743,12.925
net6748,12.925
net7115,12.925
net7200,12.925
net7343,12.925
net7845,12.925
net9346,12.925
net9415,12.925
_00573_,12.92
_02852_,12.92
_05535_,12.92
_05773_,12.92
_05896_,12.92
_07623_,12.92
_08774_,12.92
_11050_,12.92
_11473_,12.92
_13849_,12.92
_14618_,12.92
soc.core.dbg_uart_rx_phase\[15\],12.92
net3303,12.92
net12219,12.92
_14416_,12.915
net5952,12.905
net6498,12.905
net6593,12.905
net8160,12.905
net8420,12.905
net9355,12.905
_02327_,12.9
gpio_control_in_1a\[1\].gpio_ana_sel,12.9
net5381,12.9
mprj_io_analog_en[0],12.89
net6758,12.885
net7891,12.885
_04964_,12.88
_05560_,12.88
_07870_,12.88
_10635_,12.88
_12802_,12.88
_13153_,12.88
_13206_,12.88
_14287_,12.88
soc.core.VexRiscv.DebugPlugin_busReadDataReg\[15\],12.88
soc.core.VexRiscv.execute_to_memory_PC\[25\],12.88
net4569,12.88
net11364,12.88
net12329,12.88
net10360,12.875
_12553_,12.87
_01395_,12.86
net3755,12.86
net7171,12.86
net7335,12.86
net7404,12.86
net7406,12.86
net8538,12.86
net8879,12.86
_01496_,12.84
_01914_,12.84
_04157_,12.84
_05701_,12.84
_05832_,12.84
_11498_,12.84
_13425_,12.84
_14229_,12.84
_15334_,12.84
net4548,12.84
net12675,12.84
net7389,12.825
net8191,12.825
_00533_,12.82
_00900_,12.82
_01699_,12.82
_04535_,12.82
_04737_,12.82
soc.core.uart_phy_rx_phase\[12\],12.82
net6714,12.82
net7370,12.82
net8455,12.82
net9278,12.82
_05788_,12.81
net3113,12.805
_00810_,12.8
_02192_,12.8
_07312_,12.8
_08106_,12.8
_08350_,12.8
_14888_,12.8
net7518,12.795
net3376,12.785
net4987,12.785
_00871_,12.78
gpio_control_in_1a\[5\].gpio_ana_sel,12.78
net77,12.78
_00545_,12.76
_01823_,12.76
_03028_,12.76
_03420_,12.76
_06846_,12.76
_09317_,12.76
soc.core.VexRiscv.RegFilePlugin_regFile\[24\]\[6\],12.76
_00309_,12.745
net3989,12.745
net6844,12.745
_01949_,12.74
_02328_,12.74
_02346_,12.74
_03621_,12.74
_04151_,12.74
_04712_,12.74
_05644_,12.74
_06991_,12.74
_07304_,12.74
_09737_,12.74
_09831_,12.74
_10148_,12.74
_10298_,12.74
_13284_,12.74
_13449_,12.74
_13498_,12.74
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[5\]\[15\],12.74
soc.core.mgmtsoc_litespisdrphycore_sr_in\[11\],12.74
soc.core.mgmtsoc_load_storage\[7\],12.74
net9633,12.74
net8952,12.725
net9908,12.725
net10111,12.725
_01911_,12.72
_06385_,12.72
_09833_,12.72
_09985_,12.72
_13465_,12.72
_14833_,12.72
soc.core.mgmtsoc_litespisdrphycore_sr_in\[6\],12.72
net5396,12.72
net4308,12.705
net5027,12.705
net8635,12.705
_00848_,12.7
_01776_,12.7
_02154_,12.7
_04088_,12.7
_06398_,12.7
_06511_,12.7
_07459_,12.7
_10227_,12.7
soc.core.VexRiscv.dBusWishbone_DAT_MOSI\[29\],12.7
